1,84.12207,0.623
1,84.79736,0.622
1,85.47217,0.622
1,86.14746,0.621
1,86.82227,0.621
1,87.49756,0.62
1,88.17236,0.62
1,88.84717,0.62
1,89.52246,0.62
1,90.19727,0.62
1,90.87256,0.62
1,91.54736,0.62
1,92.22217,0.62
1,92.89746,0.62
1,93.57227,0.621
1,94.24756,0.621
1,94.92236,0.622
1,95.59717,0.623
1,96.27246,0.623
1,96.94727,0.624
1,97.62256,0.625
1,98.29736,0.626
1,98.97217,0.627
1,99.64746,0.629
1,100.3223,0.63
1,100.9976,0.631
1,101.6724,0.633
1,102.3477,0.634
1,103.0225,0.636
1,103.6973,0.638
1,104.3726,0.64
1,105.0474,0.642
1,105.7227,0.644
1,106.3975,0.646
1,107.0723,0.648
1,107.7476,0.651
1,108.4224,0.653
1,109.0977,0.656
1,109.7725,0.659
1,110.4473,0.661
1,111.1226,0.664
1,111.7974,0.667
1,112.4727,0.671
1,113.1475,0.674
1,113.8228,0.677
1,114.4976,0.681
1,115.1724,0.685
1,115.8477,0.689
1,116.5225,0.693
1,117.1978,0.697
1,117.8726,0.701
1,118.5474,0.706
1,119.2227,0.71
1,119.8975,0.715
1,120.5728,0.72
1,121.2476,0.725
1,121.9224,0.73
1,122.5977,0.736
1,123.2725,0.741
1,123.9478,0.747
1,124.6226,0.753
1,125.2974,0.759
1,125.9727,0.766
1,126.6475,0.772
1,127.3228,0.779
1,127.9976,0.787
1,128.6724,0.794
1,129.3477,0.801
1,130.0225,0.809
1,130.6978,0.818
1,131.3726,0.826
1,132.0479,0.835
1,132.7227,0.844
1,133.3975,0.853
1,134.0728,0.863
1,134.7476,0.873
1,135.4229,0.883
1,136.0977,0.894
1,136.7725,0.905
1,137.4478,0.917
1,138.1226,0.929
1,138.7979,0.941
1,139.4727,0.954
1,140.1475,0.967
1,140.8228,0.962
1,141.4976,0.953
1,142.1729,0.944
1,142.8477,0.935
1,143.5229,0.927
1,144.1978,0.919
1,144.8726,0.911
1,145.5479,0.904
1,146.2227,0.897
1,146.8979,0.89
1,147.5728,0.883
1,148.2476,0.877
1,148.9229,0.87
1,149.5977,0.864
1,150.2729,0.858
1,150.9478,0.853
1,151.6226,0.847
1,152.2979,0.842
1,152.9727,0.837
1,153.6479,0.832
1,154.3228,0.827
1,154.9976,0.822
1,155.6729,0.818
1,156.3477,0.814
1,157.0229,0.81
1,157.6978,0.806
1,158.3726,0.802
1,159.0479,0.798
1,159.7227,0.795
1,160.3979,0.791
1,161.0728,0.788
1,161.748,0.785
1,162.4229,0.782
1,163.0977,0.779
1,163.7729,0.776
1,164.4478,0.774
1,165.123,0.771
1,165.7979,0.769
1,166.4727,0.767
1,167.1479,0.764
1,167.8228,0.762
1,168.498,0.761
1,169.1729,0.759
1,169.8477,0.757
1,170.5229,0.756
1,171.1978,0.754
1,171.873,0.753
1,172.5479,0.752
1,173.2227,0.751
1,173.8979,0.75
1,174.5728,0.749
1,175.248,0.748
1,175.9229,0.747
1,176.5977,0.747
1,177.2729,0.746
1,177.9478,0.746
1,178.623,0.746
1,179.2979,0.745
1,179.9731,0.745
1,180.6479,0.745
1,181.3228,0.746
1,181.998,0.746
1,182.6729,0.746
1,183.3481,0.747
1,184.0229,0.747
1,184.6978,0.748
1,185.373,0.749
1,186.0479,0.749
1,186.7231,0.75
1,187.3979,0.752
1,188.0732,0.753
1,188.748,0.754
1,189.4229,0.756
1,190.0981,0.757
1,190.7729,0.759
1,191.4482,0.76
1,192.123,0.762
1,192.7979,0.764
1,193.4731,0.766
1,194.1479,0.769
1,194.8232,0.771
1,195.498,0.773
1,196.1729,0.776
1,196.8481,0.779
1,197.5229,0.782
1,198.1982,0.785
1,198.873,0.788
1,199.5479,0.791
1,200.2231,0.794
1,200.8979,0.798
1,201.5732,0.801
1,202.248,0.805
1,202.9233,0.809
1,203.5981,0.813
1,204.2729,0.818
1,204.9482,0.822
1,205.623,3.056
1,206.2983,3.073
1,206.9731,3.092
1,207.6479,3.111
1,208.3232,3.13
1,208.998,3.15
1,209.6733,3.171
1,210.3481,3.193
1,211.0229,3.215
1,211.6982,3.238
1,212.373,3.262
1,213.0483,3.287
1,213.7231,3.313
1,214.3984,3.339
1,215.0732,3.367
1,215.748,3.395
1,216.4233,3.424
1,217.0981,3.455
1,217.7734,3.486
1,218.4482,3.518
1,219.123,3.552
1,219.7983,3.586
1,220.4731,3.622
1,221.1484,3.659
1,221.8232,3.698
1,222.498,3.737
1,223.1733,3.778
1,223.8481,3.821
1,224.5234,3.865
1,225.1982,3.91
1,225.873,3.958
1,226.5483,4.007
1,227.2231,4.057
1,227.8984,4.11
1,228.5732,4.165
1,229.2485,4.221
1,229.9233,4.28
1,230.5981,4.341
1,231.2734,4.405
1,231.9482,4.471
1,232.6235,4.539
1,233.2983,4.611
1,233.9731,4.685
1,234.6484,4.762
1,235.3232,4.843
1,235.9985,4.928
1,236.6733,5.015
1,237.3481,1.861
1,238.0234,1.848
1,238.6982,1.834
1,239.3735,1.821
1,240.0483,1.809
1,240.7236,1.797
1,241.3984,1.785
1,242.0732,1.774
1,242.7485,1.763
1,243.4233,1.752
1,244.0986,1.753
1,244.7734,1.796
1,245.4482,1.843
1,246.1235,1.891
1,246.7983,1.943
1,247.4736,1.998
1,248.1484,2.057
1,248.8232,2.119
1,249.4985,2.186
1,250.1733,2.257
1,250.8486,2.334
1,251.5234,2.416
1,252.1982,2.504
1,252.8735,2.6
1,253.5483,2.704
1,254.2236,2.816
1,254.8984,2.939
1,255.5737,3.073
1,256.2485,3.221
1,256.9233,3.384
1,257.5986,3.565
1,258.2734,3.768
1,258.9487,3.995
1,259.6235,4.251
1,260.2983,4.544
1,260.9736,4.881
1,261.6484,5.272
1,262.3237,5.733
1,262.9985,6.282
1,263.6738,6.841
1,264.3486,6.833
1,265.0234,6.825
1,265.6987,6.819
1,266.3735,6.813
1,267.0488,6.808
1,267.7236,6.805
1,268.3984,6.802
1,269.0737,6.8
1,269.7485,6.799
1,270.4238,6.8
1,271.0986,6.801
1,271.7734,6.803
1,272.4487,6.806
1,273.1235,6.809
1,273.7988,6.814
1,274.4736,6.82
1,275.1484,6.827
1,275.8237,6.835
1,276.4985,6.843
1,277.1738,6.853
1,277.8486,6.864
1,278.5239,6.875
1,279.1987,6.888
1,279.8735,6.902
1,280.5488,6.916
1,281.2236,6.932
1,281.8989,6.949
1,282.5737,6.966
1,283.2485,6.985
1,283.9238,7.005
1,284.5986,7.026
1,285.2739,7.048
1,285.9487,7.072
1,286.6235,7.096
1,287.2988,7.121
1,287.9736,7.148
1,288.6489,7.176
1,289.3237,7.205
1,289.999,7.236
1,290.6738,7.267
1,291.3486,7.3
1,292.0239,7.335
1,292.6987,7.37
1,293.374,7.407
1,294.0488,7.446
1,294.7236,7.486
1,295.3989,15.486
1,296.0737,15.574
1,296.749,15.666
1,297.4238,15.761
1,298.0986,15.859
1,298.7739,15.96
1,299.4487,0
1,300.124,0
1,300.7988,0
1,301.4736,0
1,302.1489,0
1,302.8237,0
1,303.499,0
1,304.1738,15.956
1,304.8491,15.685
1,305.5239,15.425
1,306.1987,8.655
1,306.874,8.519
1,307.5488,8.576
1,308.2241,8.655
1,308.8989,8.737
1,309.5737,8.821
1,310.249,8.909
1,310.9238,8.999
1,311.5991,9.092
1,312.2739,9.189
1,312.9487,9.289
1,313.624,9.393
1,314.2988,9.5
1,314.9741,9.612
1,315.6489,9.727
1,316.3237,9.846
1,316.999,9.97
1,317.6738,10.098
1,318.3491,10.231
1,319.0239,10.369
1,319.6992,10.513
1,320.374,10.661
1,321.0488,10.816
1,321.7241,10.977
1,322.3989,11.144
1,323.0742,11.211
1,323.749,11.114
1,324.4238,11.019
1,325.0991,10.928
1,325.7739,10.839
1,326.4492,10.754
1,327.124,10.671
1,327.7988,10.591
1,328.4741,10.514
1,329.1489,10.439
1,329.8242,10.367
1,330.499,10.297
1,331.1743,10.23
1,331.8491,10.165
1,332.5239,10.102
1,333.1992,10.041
1,333.874,9.982
1,334.5493,9.926
1,335.2241,9.871
1,335.8989,9.818
1,336.5742,9.767
1,337.249,9.718
1,337.9243,9.671
1,338.5991,9.626
1,339.2739,9.582
1,339.9492,9.541
1,340.624,9.5
1,341.2993,9.462
1,341.9741,9.425
1,342.6489,9.39
1,343.3242,9.356
1,343.999,9.323
1,344.6743,9.293
1,345.3491,9.263
1,346.0244,9.236
1,346.6992,9.209
1,347.374,9.184
1,348.0493,9.161
1,348.7241,9.139
1,349.3994,9.118
1,350.0742,9.098
1,350.749,9.08
1,351.4243,9.064
1,352.0991,9.048
1,352.7744,9.034
1,353.4492,9.021
1,354.124,9.01
1,354.7993,8.999
1,355.4741,8.99
1,356.1494,8.983
1,356.8242,8.976
1,357.4995,8.971
1,358.1743,8.967
1,358.8491,8.964
1,359.5244,8.963
2,0.1992188,8.962
2,1,0.533
2,1.273926,7.926
2,1.94873,7.928
2,2.624023,7.932
2,3.298828,7.937
2,3.974121,7.943
2,4.648926,7.95
2,5.32373,7.958
2,5.999023,7.968
2,6.673828,7.978
2,7.349121,7.99
2,8.023926,8.002
2,8.69873,8.016
2,9.374023,8.031
2,10.04883,8.047
2,10.72412,8.065
2,11.39893,8.083
2,12.07373,8.089
2,12.74902,7.667
2,13.42383,7.288
2,14.09912,6.946
2,14.77393,6.635
2,15.44922,6.352
2,16.12402,6.092
2,16.79883,5.854
2,17.47412,5.635
2,18.14893,5.432
2,18.82422,5.244
2,19.49902,5.069
2,20.17383,4.906
2,20.84912,4.754
2,21.52393,4.611
2,22.19922,4.478
2,22.87402,4.353
2,23.54883,4.235
2,24.22412,4.123
2,24.89893,4.018
2,25.57422,3.919
2,26.24902,3.825
2,26.92432,3.736
2,27.59912,3.652
2,28.27393,3.572
2,28.94922,3.495
2,29.62402,3.423
2,30.29932,3.353
2,30.97412,3.287
2,31.64893,3.224
2,32.32422,3.164
2,32.99902,3.106
2,33.67432,3.051
2,34.34912,2.998
2,35.02393,2.948
2,35.69922,2.899
2,36.37402,2.853
2,37.04932,2.808
2,37.72412,2.765
2,38.39893,2.724
2,39.07422,2.684
2,39.74902,2.646
2,40.42432,2.609
2,41.09912,2.574
2,41.77441,2.539
2,42.44922,2.507
2,43.12402,2.475
2,43.79932,2.444
2,44.47412,2.415
2,45.14941,2.386
2,45.82422,2.359
2,46.49902,2.332
2,47.17432,2.307
2,47.84912,2.282
2,48.52441,2.258
2,49.19922,2.235
2,49.87402,2.212
2,50.54932,2.191
2,51.22412,2.17
2,51.89941,2.15
2,52.57422,2.13
2,53.24902,2.111
2,53.92432,2.093
2,54.59912,2.075
2,55.27441,2.058
2,55.94922,2.042
2,56.62402,2.026
2,57.29932,2.01
2,57.97412,1.995
2,58.64941,1.981
2,59.32422,1.967
2,59.99951,1.953
2,60.67432,1.94
2,61.34912,1.928
2,62.02441,1.915
2,62.69922,1.904
2,63.37451,1.892
2,64.04932,1.881
2,64.72412,1.871
2,65.39941,1.861
2,66.07422,1.851
2,66.74951,1.841
2,67.42432,1.832
2,68.09912,1.823
2,68.77441,1.815
2,69.44922,1.807
2,70.12451,1.799
2,70.79932,1.791
2,71.47412,1.784
2,72.14941,1.777
2,72.82422,1.771
2,73.49951,1.764
2,74.17432,1.758
2,74.84912,1.753
2,75.52441,1.747
2,76.19922,1.742
2,76.87451,1.737
2,77.54932,1.732
2,78.22461,1.728
2,78.89941,1.724
2,79.57422,1.72
2,80.24951,1.716
2,80.92432,1.713
2,81.59961,1.71
2,82.27441,1.707
2,82.94922,1.704
2,83.62451,1.702
2,84.29932,1.7
2,84.97461,1.698
2,85.64941,1.696
2,86.32422,1.695
2,86.99951,1.694
2,87.67432,1.693
2,88.34961,1.692
2,89.02441,1.692
2,89.69971,1.692
2,90.37451,1.692
2,91.04932,1.692
2,91.72461,1.692
2,92.39941,1.693
2,93.07471,1.694
2,93.74951,1.695
2,94.42432,1.697
2,95.09961,1.698
2,95.77441,1.7
2,96.44971,1.702
2,97.12451,1.705
2,97.79932,1.707
2,98.47461,1.71
2,99.14941,1.713
2,99.82471,1.717
2,100.4995,1.72
2,101.1748,1.724
2,101.8496,1.728
2,102.5244,1.733
2,103.1997,1.738
2,103.8745,1.742
2,104.5498,1.748
2,105.2246,1.753
2,105.8994,1.759
2,106.5747,1.765
2,107.2495,1.771
2,107.9248,1.778
2,108.5996,1.785
2,109.2744,1.792
2,109.9497,1.8
2,110.6245,1.807
2,111.2998,1.816
2,111.9746,1.824
2,112.6494,1.833
2,113.3247,1.842
2,113.9995,1.852
2,114.6748,1.862
2,115.3496,1.872
2,116.0249,1.883
2,116.6997,1.894
2,117.3745,1.905
2,118.0498,1.917
2,118.7246,1.929
2,119.3999,1.942
2,120.0747,1.955
2,120.7495,1.968
2,121.4248,1.982
2,122.0996,1.997
2,122.7749,2.012
2,123.4497,2.027
2,124.1245,2.044
2,124.7998,2.06
2,125.4746,2.077
2,126.1499,2.095
2,126.8247,2.113
2,127.4995,2.132
2,128.1748,2.152
2,128.8496,2.172
2,129.5249,2.193
2,130.1997,2.215
2,130.875,2.237
2,131.5498,2.261
2,132.2246,2.285
2,132.8999,2.309
2,133.5747,2.335
2,134.25,2.362
2,134.9248,2.389
2,135.5996,2.418
2,136.2749,2.448
2,136.9497,2.441
2,137.625,2.415
2,138.2998,2.389
2,138.9746,2.364
2,139.6499,2.341
2,140.3247,2.318
2,141,2.295
2,141.6748,2.274
2,142.3496,2.253
2,143.0249,2.233
2,143.6997,2.213
2,144.375,2.195
2,145.0498,2.176
2,145.7251,2.159
2,146.3999,2.142
2,147.0747,2.125
2,147.75,2.109
2,148.4248,2.094
2,149.1001,2.079
2,149.7749,2.064
2,150.4497,2.05
2,151.125,2.037
2,151.7998,2.024
2,152.4751,2.011
2,153.1499,1.999
2,153.8247,1.988
2,154.5,1.976
2,155.1748,1.965
2,155.8501,1.955
2,156.5249,1.945
2,157.1997,1.935
2,157.875,1.926
2,158.5498,1.97
2,159.2251,2.031
2,159.8999,2.097
2,160.5747,4.023
2,161.25,4.006
2,161.9248,3.991
2,162.6001,3.976
2,163.2749,3.961
2,163.9502,3.948
2,164.625,3.935
2,165.2998,3.922
2,165.9751,3.91
2,166.6499,3.899
2,167.3252,3.888
2,168,3.878
2,168.6748,3.869
2,169.3501,3.86
2,170.0249,3.852
2,170.7002,3.844
2,171.375,3.837
2,172.0498,3.831
2,172.7251,3.824
2,173.3999,3.819
2,174.0752,3.814
2,174.75,3.81
2,175.4253,3.806
2,176.1001,3.803
2,176.7749,3.8
2,177.4502,3.797
2,178.125,3.796
2,178.8003,3.795
2,179.4751,3.794
2,180.1499,3.794
2,180.8252,3.794
2,181.5,3.795
2,182.1753,3.796
2,182.8501,3.798
2,183.5249,3.801
2,184.2002,3.804
2,184.875,3.807
2,185.5503,3.812
2,186.2251,3.816
2,186.8999,3.821
2,187.5752,3.827
2,188.25,3.833
2,188.9253,3.84
2,189.6001,3.848
2,190.2754,3.856
2,190.9502,3.864
2,191.625,3.873
2,192.3003,3.883
2,192.9751,3.893
2,193.6504,2.1
2,194.3252,2.003
2,195,1.915
2,195.6753,1.873
2,196.3501,1.88
2,197.0254,1.886
2,197.7002,1.893
2,198.375,1.901
2,199.0503,1.908
2,199.7251,1.916
2,200.4004,1.924
2,201.0752,1.933
2,201.75,1.942
2,202.4253,1.951
2,203.1001,1.961
2,203.7754,1.971
2,204.4502,1.981
2,205.1255,1.992
2,205.8003,2.003
2,206.4751,2.015
2,207.1504,2.027
2,207.8252,2.04
2,208.5005,2.053
2,209.1753,2.066
2,209.8501,2.08
2,210.5254,2.094
2,211.2002,2.109
2,211.8755,2.124
2,212.5503,2.14
2,213.2251,2.156
2,213.9004,2.173
2,214.5752,2.191
2,215.2505,2.209
2,215.9253,2.228
2,216.6006,2.247
2,217.2754,2.267
2,217.9502,2.288
2,218.6255,2.309
2,219.3003,2.331
2,219.9756,2.354
2,220.6504,2.378
2,221.3252,2.402
2,222.0005,2.427
2,222.6753,2.454
2,223.3506,2.481
2,224.0254,2.509
2,224.7002,2.538
2,225.3755,2.568
2,226.0503,2.599
2,226.7256,2.631
2,227.4004,2.665
2,228.0752,2.7
2,228.7505,2.736
2,229.4253,2.773
2,230.1006,2.812
2,230.7754,2.853
2,231.4507,2.895
2,232.1255,2.938
2,232.8003,2.984
2,233.4756,3.031
2,234.1504,3.08
2,234.8257,3.131
2,235.5005,3.185
2,236.1753,3.241
2,236.8506,3.299
2,237.5254,3.36
2,238.2007,3.423
2,238.8755,3.49
2,239.5503,3.56
2,240.2256,3.633
2,240.9004,3.709
2,241.5757,3.79
2,242.2505,3.874
2,242.9258,3.964
2,243.6006,4.057
2,244.2754,4.156
2,244.9507,4.261
2,245.6255,4.371
2,246.3008,4.488
2,246.9756,4.612
2,247.6504,4.744
2,248.3257,4.885
2,249.0005,5.034
2,249.6758,5.194
2,250.3506,5.365
2,251.0254,5.548
2,251.7007,5.746
2,252.3755,5.958
2,253.0508,5.988
2,253.7256,5.967
2,254.4009,5.946
2,255.0757,5.927
2,255.7505,5.909
2,256.4258,5.892
2,257.1006,5.876
2,257.7759,5.86
2,258.4507,5.846
2,259.1255,5.832
2,259.8008,5.819
2,260.4756,5.807
2,261.1509,5.796
2,261.8257,5.786
2,262.5005,5.777
2,263.1758,5.768
2,263.8506,5.761
2,264.5259,5.754
2,265.2007,5.748
2,265.8755,5.742
2,266.5508,5.738
2,267.2256,5.734
2,267.9009,5.731
2,268.5757,5.729
2,269.251,5.728
2,269.9258,5.727
2,270.6006,5.728
2,271.2759,5.729
2,271.9507,5.731
2,272.626,5.733
2,273.3008,5.737
2,273.9756,5.741
2,274.6509,5.746
2,275.3257,5.752
2,276.001,5.759
2,276.6758,5.767
2,277.3506,5.775
2,278.0259,5.784
2,278.7007,5.794
2,279.376,5.805
2,280.0508,5.817
2,280.7256,5.829
2,281.4009,5.843
2,282.0757,5.857
2,282.751,5.872
2,283.4258,5.888
2,284.1006,5.905
2,284.7759,5.923
2,285.4507,5.942
2,286.126,5.962
2,286.8008,5.983
2,287.4761,6.005
2,288.1509,6.027
2,288.8257,6.051
2,289.501,6.076
2,290.1758,6.102
2,290.8511,13.823
2,291.5259,13.886
2,292.2007,13.952
2,292.876,14.02
2,293.5508,14.091
2,294.2261,14.165
2,294.9009,14.241
2,295.5757,14.321
2,296.251,14.403
2,296.9258,14.488
2,297.6011,14.576
2,298.2759,14.668
2,298.9512,14.762
2,299.626,14.86
2,300.3008,14.961
2,300.9761,15.066
2,301.6509,15.101
2,302.3262,14.819
2,303.001,14.549
2,303.6758,14.291
2,304.3511,7.219
2,305.0259,7.097
2,305.7012,7.053
2,306.376,7.114
2,307.0508,7.176
2,307.7261,7.241
2,308.4009,7.308
2,309.0762,7.378
2,309.751,7.45
2,310.4263,7.524
2,311.1011,7.601
2,311.7759,7.68
2,312.4512,7.762
2,313.126,7.848
2,313.8013,7.936
2,314.4761,8.027
2,315.1509,8.121
2,315.8262,8.219
2,316.501,8.321
2,317.1763,8.426
2,317.8511,8.535
2,318.5259,8.648
2,319.2012,8.766
2,319.876,8.888
2,320.5513,9.014
2,321.2261,9.146
2,321.9009,9.283
2,322.5762,9.425
2,323.251,9.573
2,323.9263,9.727
2,324.6011,9.721
2,325.2764,9.641
2,325.9512,9.563
2,326.626,9.489
2,327.3013,9.416
2,327.9761,9.346
2,328.6514,9.278
2,329.3262,9.213
2,330.001,9.15
2,330.6763,9.088
2,331.3511,9.029
2,332.0264,8.972
2,332.7012,8.917
2,333.376,8.864
2,334.0513,8.812
2,334.7261,8.763
2,335.4014,8.715
2,336.0762,8.669
2,336.751,8.624
2,337.4263,8.581
2,338.1011,8.54
2,338.7764,8.5
2,339.4512,8.462
2,340.1265,8.426
2,340.8013,8.391
2,341.4761,8.357
2,342.1514,8.325
2,342.8262,8.294
2,343.5015,8.264
2,344.1763,8.236
2,344.8511,8.209
2,345.5264,8.184
2,346.2012,8.159
2,346.8765,8.136
2,347.5513,8.115
2,348.2266,8.094
2,348.9014,8.075
2,349.5762,8.057
2,350.2515,8.04
2,350.9263,8.024
2,351.6016,8.01
2,352.2764,7.996
2,352.9512,7.984
2,353.6265,7.973
2,354.3013,7.963
2,354.9766,7.954
2,355.6514,7.947
2,356.3262,7.94
2,357.0015,7.935
2,357.6763,7.93
2,358.3516,7.927
2,359.0264,7.925
2,359.7012,7.924
3,0.3764648,7.924
3,2,0.533
3,1.212891,6.924
3,1.887695,6.926
3,2.5625,6.929
3,3.237793,6.933
3,3.912598,6.939
3,4.587891,6.945
3,5.262695,6.952
3,5.9375,6.96
3,6.612793,6.969
3,7.287598,6.979
3,7.962891,6.99
3,8.637695,7.002
3,9.312988,7.015
3,9.987793,7.029
3,10.6626,7.044
3,11.33789,7.06
3,12.0127,7.077
3,12.68799,7.096
3,13.36279,7.115
3,14.0376,7.136
3,14.71289,7.157
3,15.3877,7.18
3,16.06299,7.204
3,16.73779,7.229
3,17.4126,7.255
3,18.08789,7.282
3,18.7627,7.311
3,19.43799,7.341
3,20.11279,7.372
3,20.78809,7.404
3,21.46289,7.361
3,22.1377,7.147
3,22.81299,6.947
3,23.48779,6.758
3,24.16309,6.58
3,24.83789,6.412
3,25.5127,6.253
3,26.18799,6.103
3,26.86279,5.961
3,27.53809,5.825
3,28.21289,5.697
3,28.8877,5.575
3,29.56299,5.459
3,30.23779,5.348
3,30.91309,5.243
3,31.58789,5.142
3,32.2627,5.045
3,32.93799,4.953
3,33.61279,4.865
3,34.28809,4.781
3,34.96289,4.7
3,35.63818,4.622
3,36.31299,4.548
3,36.98779,4.476
3,37.66309,4.408
3,38.33789,4.342
3,39.01318,4.278
3,39.68799,4.217
3,40.36279,4.159
3,41.03809,4.102
3,41.71289,4.048
3,42.38818,3.995
3,43.06299,3.944
3,43.73779,3.896
3,44.41309,3.848
3,45.08789,3.803
3,45.76318,3.759
3,46.43799,3.717
3,47.11328,3.676
3,47.78809,3.636
3,48.46289,3.598
3,49.13818,3.561
3,49.81299,3.525
3,50.48828,3.491
3,51.16309,3.457
3,51.83789,3.425
3,52.51318,3.394
3,53.18799,3.364
3,53.86328,3.335
3,54.53809,3.306
3,55.21289,3.279
3,55.88818,3.253
3,56.56299,3.227
3,57.23828,3.203
3,57.91309,3.179
3,58.58789,3.156
3,59.26318,3.133
3,59.93799,3.112
3,60.61328,3.091
3,61.28809,3.071
3,61.96289,3.051
3,62.63818,3.032
3,63.31299,3.014
3,63.98828,2.997
3,64.66309,2.98
3,65.33838,2.963
3,66.01318,2.948
3,66.68799,2.932
3,67.36328,2.918
3,68.03809,2.904
3,68.71338,2.89
3,69.38818,2.877
3,70.06299,2.865
3,70.73828,2.853
3,71.41309,2.841
3,72.08838,2.83
3,72.76318,2.82
3,73.43848,2.81
3,74.11328,2.8
3,74.78809,2.791
3,75.46338,2.782
3,76.13818,2.774
3,76.81348,2.766
3,77.48828,2.759
3,78.16309,2.752
3,78.83838,2.745
3,79.51318,2.739
3,80.18848,2.733
3,80.86328,2.728
3,81.53809,2.723
3,82.21338,2.718
3,82.88818,2.714
3,83.56348,2.71
3,84.23828,2.707
3,84.91357,2.704
3,85.58838,2.701
3,86.26318,2.699
3,86.93848,2.697
3,87.61328,2.695
3,88.28857,2.694
3,88.96338,2.694
3,89.63818,2.693
3,90.31348,2.693
3,90.98828,2.693
3,91.66357,2.694
3,92.33838,2.695
3,93.01318,2.697
3,93.68848,2.699
3,94.36328,2.701
3,95.03857,2.704
3,95.71338,2.707
3,96.38818,2.71
3,97.06348,2.714
3,97.73828,2.718
3,98.41357,2.722
3,99.08838,2.727
3,99.76367,2.733
3,100.4385,2.738
3,101.1133,2.745
3,101.7886,2.751
3,102.4634,2.758
3,103.1387,2.765
3,103.8135,2.773
3,104.4883,2.782
3,105.1636,2.79
3,105.8384,2.799
3,106.5137,2.809
3,107.1885,2.819
3,107.8633,2.83
3,108.5386,2.84
3,109.2134,2.852
3,109.8887,2.864
3,110.5635,2.876
3,111.2388,2.889
3,111.9136,2.903
3,112.5884,2.917
3,113.2637,2.931
3,113.9385,2.947
3,114.6138,2.962
3,115.2886,2.979
3,115.9634,2.995
3,116.6387,3.013
3,117.3135,3.031
3,117.9888,3.05
3,118.6636,3.069
3,119.3384,3.089
3,120.0137,3.11
3,120.6885,3.132
3,121.3638,3.154
3,122.0386,3.177
3,122.7134,3.201
3,123.3887,3.225
3,124.0635,3.251
3,124.7388,3.277
3,125.4136,3.305
3,126.0889,3.333
3,126.7637,3.362
3,127.4385,3.392
3,128.1138,3.423
3,128.7886,3.455
3,129.4639,3.488
3,130.1387,3.523
3,130.8135,3.558
3,131.4888,3.595
3,132.1636,3.633
3,132.8389,3.673
3,133.5137,3.714
3,134.1885,3.756
3,134.8638,3.8
3,135.5386,3.845
3,136.2139,3.858
3,136.8887,3.815
3,137.564,3.774
3,138.2388,3.734
3,138.9136,3.695
3,139.5889,3.658
3,140.2637,3.622
3,140.939,3.587
3,141.6138,3.553
3,142.2886,3.521
3,142.9639,3.489
3,143.6387,3.459
3,144.314,3.429
3,144.9888,3.401
